TenantId,"TimeGenerated [UTC]",SourceSystem,Account,AccountType,Computer,EventSourceName,Channel,Task,Level,EventData,EventID,Activity,PartitionKey,RowKey,StorageAccount,AzureDeploymentID,AzureTableName,AccessList,AccessMask,AccessReason,AccountDomain,AccountExpires,AccountName,AccountSessionIdentifier,AdditionalInfo,AdditionalInfo2,AllowedToDelegateTo,Attributes,AuditPolicyChanges,AuditsDiscarded,AuthenticationLevel,AuthenticationPackageName,AuthenticationProvider,AuthenticationServer,AuthenticationService,AuthenticationType,CACertificateHash,CalledStationID,CallerProcessId,CallerProcessName,CallingStationID,CAPublicKeyHash,CategoryId,CertificateDatabaseHash,ClassId,ClassName,ClientAddress,ClientIPAddress,ClientName,CommandLine,CompatibleIds,DCDNSName,DeviceDescription,DeviceId,DisplayName,Disposition,DomainBehaviorVersion,DomainName,DomainPolicyChanged,DomainSid,EAPType,ElevatedToken,ErrorCode,ExtendedQuarantineState,FailureReason,FileHash,FilePath,FilePathNoUser,Filter,ForceLogoff,Fqbn,FullyQualifiedSubjectMachineName,FullyQualifiedSubjectUserName,GroupMembership,HandleId,HardwareIds,HomeDirectory,HomePath,ImpersonationLevel,InterfaceUuid,IpAddress,IpPort,KeyLength,LmPackageName,LocationInformation,LockoutDuration,LockoutObservationWindow,LockoutThreshold,LoggingResult,LogonGuid,LogonHours,LogonID,LogonProcessName,LogonType,LogonTypeName,MachineAccountQuota,MachineInventory,MachineLogon,MandatoryLabel,MaxPasswordAge,MemberName,MemberSid,MinPasswordAge,MinPasswordLength,MixedDomainMode,NASIdentifier,NASIPv4Address,NASIPv6Address,NASPort,NASPortType,NetworkPolicyName,NewDate,NewMaxUsers,NewProcessId,NewProcessName,NewRemark,NewShareFlags,NewTime,NewUacValue,NewValue,NewValueType,ObjectName,ObjectServer,ObjectType,ObjectValueName,OemInformation,OldMaxUsers,OldRemark,OldShareFlags,OldUacValue,OldValue,OldValueType,OperationType,PackageName,ParentProcessName,PasswordHistoryLength,PasswordLastSet,PasswordProperties,PreviousDate,PreviousTime,PrimaryGroupId,PrivateKeyUsageCount,PrivilegeList,Process,ProcessId,ProcessName,Properties,ProfilePath,ProtocolSequence,ProxyPolicyName,QuarantineHelpURL,QuarantineSessionID,QuarantineSessionIdentifier,QuarantineState,QuarantineSystemHealthResult,RelativeTargetName,RemoteIpAddress,RemotePort,Requester,RequestId,RestrictedAdminMode,RowsDeleted,SamAccountName,ScriptPath,SecurityDescriptor,ServiceAccount,ServiceFileName,ServiceName,ServiceStartType,ServiceType,SessionName,ShareLocalPath,ShareName,SidHistory,Status,SubjectAccount,SubcategoryGuid,SubcategoryId,Subject,SubjectDomainName,SubjectKeyIdentifier,SubjectLogonId,SubjectMachineName,SubjectMachineSID,SubjectUserName,SubjectUserSid,SubStatus,TableId,TargetAccount,TargetDomainName,TargetInfo,TargetLinkedLogonId,TargetLogonGuid,TargetLogonId,TargetOutboundDomainName,TargetOutboundUserName,TargetServerName,TargetSid,TargetUser,TargetUserName,TargetUserSid,TemplateContent,TemplateDSObjectFQDN,TemplateInternalName,TemplateOID,TemplateSchemaVersion,TemplateVersion,TokenElevationType,TransmittedServices,UserAccountControl,UserParameters,UserPrincipalName,UserWorkstations,VirtualAccount,VendorIds,Workstation,WorkstationName,EventLevelName,SourceComputerId,EventOriginId,MG,"TimeCollected [UTC]",ManagementGroupName,SystemUserId,Version,Opcode,Keywords,Correlation,SystemProcessId,SystemThreadId,EventRecordId,Type,"_ResourceId"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:48:06.788 AM",OpsManager,"SOC-LabTest-RG\cristina",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.74",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\cristina","SOC-LabTest-RG",,,,,,,,,,cristina,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:48:53.552 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,188,4060,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:48:06.954 AM",OpsManager,"SOC-LabTest-RG\ngage",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.169",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\ngage","SOC-LabTest-RG",,,,,,,,,,ngage,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:48:53.552 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2964,4061,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:48:07.107 AM",OpsManager,"SOC-LabTest-RG\contabilidad2",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.74",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\contabilidad2","SOC-LabTest-RG",,,,,,,,,,contabilidad2,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:48:53.552 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,188,4062,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:48:07.438 AM",OpsManager,"SOC-LabTest-RG\shop",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.169",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\shop","SOC-LabTest-RG",,,,,,,,,,shop,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:48:53.552 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,188,4063,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:48:07.813 AM",OpsManager,"SOC-LabTest-RG\laptop",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.74",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\laptop","SOC-LabTest-RG",,,,,,,,,,laptop,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:48:53.552 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2964,4064,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:48:07.912 AM",OpsManager,"SOC-LabTest-RG\elenac",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.169",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\elenac","SOC-LabTest-RG",,,,,,,,,,elenac,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:48:53.552 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2964,4065,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:48:07.943 AM",OpsManager,"SOC-LabTest-RG\administrador",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.74",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\administrador","SOC-LabTest-RG",,,,,,,,,,administrador,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:48:53.552 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2964,4066,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:48:08.178 AM",OpsManager,"SOC-LabTest-RG\jeff",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.169",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\jeff","SOC-LabTest-RG",,,,,,,,,,jeff,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:48:53.552 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,188,4067,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:48:08.306 AM",OpsManager,"SOC-LabTest-RG\administrator",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.74",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\administrator","SOC-LabTest-RG",,,,,,,,,,administrator,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:48:53.552 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2964,4068,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:48:08.639 AM",OpsManager,"SOC-LabTest-RG\edwinb",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.169",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\edwinb","SOC-LabTest-RG",,,,,,,,,,edwinb,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:48:53.552 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2964,4069,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:48:08.805 AM",OpsManager,"SOC-LabTest-RG\servidor",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.74",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\servidor","SOC-LabTest-RG",,,,,,,,,,servidor,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:48:53.552 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2964,4070,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:48:09.016 AM",OpsManager,"SOC-LabTest-RG\tekenkamer",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.169",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\tekenkamer","SOC-LabTest-RG",,,,,,,,,,tekenkamer,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:48:53.552 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2964,4071,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:48:09.107 AM",OpsManager,"SOC-LabTest-RG\informix",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.74",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\informix","SOC-LabTest-RG",,,,,,,,,,informix,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:48:53.552 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2964,4072,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:48:09.317 AM",OpsManager,"SOC-LabTest-RG\almudena",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.169",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\almudena","SOC-LabTest-RG",,,,,,,,,,almudena,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:48:53.552 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2964,4073,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:48:09.590 AM",OpsManager,"SOC-LabTest-RG\eduardo",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.74",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\eduardo","SOC-LabTest-RG",,,,,,,,,,eduardo,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:48:53.552 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2964,4074,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:48:09.874 AM",OpsManager,"SOC-LabTest-RG\mira",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.169",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\mira","SOC-LabTest-RG",,,,,,,,,,mira,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:48:53.552 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,188,4075,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
"686d5249-052b-4467-a46a-5b3917a2115b","4/6/2026, 8:48:09.978 AM",OpsManager,"SOC-LabTest-RG\apteka",User,"SOC-LabTest-RG","Microsoft-Windows-Security-Auditing",Security,12544,0,,4625,"4625 - An account failed to log on.",,,,,,,,,,,,,,,,,,,,NTLM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"%%2313",,,,,,,,,,,,,,,,"185.156.73.74",0,0,"-",,,,,,,,,"NtLmSsp ",3,"3 - Network",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-",0x0,"-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0xc000006d,"-\-",,,,"-",,0x0,,,"-","S-1-0-0",0xc0000064,,"SOC-LabTest-RG\apteka","SOC-LabTest-RG",,,,,,,,,,apteka,"S-1-0-0",,,,,,,,"-",,,,,,,,"-",LogAlways,"c30dff82-6b97-43a0-ac83-f134bafd8c78","c30dff82-6b97-43a0-ac83-f134bafd8c79","00000000-0000-0000-0000-000000000001","4/6/2026, 8:48:53.552 AM","AOI-686d5249-052b-4467-a46a-5b3917a2115b","N/A",0,0,0x8010000000000000,"{c30dff82-6b97-0001-3685-f50e8bc5dc01}",912,2964,4076,SecurityEvent,"/subscriptions/d2baea97-676b-4bde-acc8-351170ec332a/resourcegroups/rg-soc-lab-april/providers/microsoft.compute/virtualmachines/soc-labtest-rg"
